Callsign,Latitude,Longitude,Altitude,Time,Home Long,Home Lat,Ground Distance (mi),Distance in Air (mi),,,
AAL9702 ,43.92,-69.54,35000,2021-03-01T00:55:05,-69.344,44.845,64.6399488284248,64.9789488604114,,,
AAL9702 ,43.93,-69.53,35000,2021-03-01T00:55:07,-69.344,44.845,63.8839207819303,64.2269113762645,,,
AAL9702 ,43.93,-69.53,34975,2021-03-01T00:55:09,-69.344,44.845,63.8839207819303,64.2264228707075,,,Average Ground Distance:
AAL9702 ,43.97,-69.48,35000,2021-03-01T00:55:30,-69.344,44.845,60.8281707441804,61.1882927245543,,,65.658473698458
AAL9702 ,43.97,-69.48,35000,2021-03-01T00:55:30,-69.344,44.845,60.8281707441804,61.1882927245543,,,Average Distance in Air:
AAL9702 ,44,-69.44,35000,2021-03-01T00:55:46,-69.344,44.845,58.5757212825118,58.9496050387879,,,66.0319120398029
AAL9702 ,44.05,-69.38,35000,2021-03-01T00:56:13,-69.344,44.845,54.9578870933031,55.356211613719,,,
AAL9702 ,44.05,-69.37,35000,2021-03-01T00:56:14,-69.344,44.845,54.9441625937883,55.3425858954497,,,
AAL9702 ,44.06,-69.37,35000,2021-03-01T00:56:16,-69.344,44.845,54.2534173802438,54.6568761264081,,,
AAL9702 ,44.06,-69.37,34975,2021-03-01T00:56:18,-69.344,44.845,54.2534173802438,54.6563020861266,,,
AAL9702 ,44.06,-69.36,34975,2021-03-01T00:56:19,-69.344,44.845,54.2440013722117,54.6469554976624,,,
AAL9702 ,44.07,-69.35,35000,2021-03-01T00:56:25,-69.344,44.845,53.5481455372433,53.9568781615502,,,
AAL9702 ,44.08,-69.35,35000,2021-03-01T00:56:25,-69.344,44.845,52.8572228181376,53.271256926309,,,
AAL9702 ,44.08,-69.34,35000,2021-03-01T00:56:28,-69.344,44.845,52.8567627871918,53.27080047084,,,
AAL9702 ,44.09,-69.34,34975,2021-03-01T00:56:31,-69.344,44.845,52.1658343335043,52.5847157642371,,,
AAL9702 ,44.1,-69.32,34975,2021-03-01T00:56:37,-69.344,44.845,51.4881265334246,51.9124766719614,,,
AAL9702 ,44.1,-69.32,34975,2021-03-01T00:56:40,-69.344,44.845,51.4881265334246,51.9124766719614,,,
AAL9702 ,44.1,-69.31,34975,2021-03-01T00:56:40,-69.344,44.845,51.5018156414677,51.9260539099854,,,
AAL9702 ,44.1,-69.31,34975,2021-03-01T00:56:41,-69.344,44.845,51.5018156414677,51.9260539099854,,,
AAL9702 ,44.11,-69.31,34975,2021-03-01T00:56:42,-69.344,44.845,50.8112487352929,51.2412046924621,,,
AAL9702 ,44.11,-69.31,34975,2021-03-01T00:56:43,-69.344,44.845,50.8112487352929,51.2412046924621,,,
AAL9702 ,44.11,-69.31,34975,2021-03-01T00:56:43,-69.344,44.845,50.8112487352929,51.2412046924621,,,
AAL9702 ,44.11,-69.3,34975,2021-03-01T00:56:46,-69.344,44.845,50.8298993526568,51.2596988724691,,,
AAL9702 ,44.11,-69.3,35000,2021-03-01T00:56:46,-69.344,44.845,50.8298993526568,51.2603109497377,,,
AAL9702 ,44.13,-69.28,34975,2021-03-01T00:56:53,-69.344,44.845,49.5023442596496,49.9435696310932,,,
AAL9702 ,44.13,-69.28,35000,2021-03-01T00:56:55,-69.344,44.845,49.5023442596496,49.9441978378215,,,
AAL9702 ,44.13,-69.28,34975,2021-03-01T00:56:55,-69.344,44.845,49.5023442596496,49.9435696310932,,,
AAL9702 ,44.13,-69.28,34975,2021-03-01T00:56:56,-69.344,44.845,49.5023442596496,49.9435696310932,,,
AAL9702 ,44.14,-69.27,34975,2021-03-01T00:56:57,-69.344,44.845,48.8471427647749,49.2942330965528,,,
AAL9702 ,44.16,-69.24,34975,2021-03-01T00:57:11,-69.344,44.845,47.6055854681947,48.0642260737087,,,
AAL9702 ,44.17,-69.24,34975,2021-03-01T00:57:14,-69.344,44.845,46.9186788404969,47.3839686437584,,,
AAL9702 ,44.17,-69.23,35000,2021-03-01T00:57:16,-69.344,44.845,46.9750484165677,47.4404467116559,,,
AAL9702 ,44.18,-69.22,35000,2021-03-01T00:57:20,-69.344,44.845,46.3514513793804,46.823048335597,,,
AAL9702 ,44.18,-69.22,35000,2021-03-01T00:57:21,-69.344,44.845,46.3514513793804,46.823048335597,,,
AAL9702 ,44.18,-69.21,35000,2021-03-01T00:57:23,-69.344,44.845,46.4189602873553,46.8898782747583,,,
AAL9702 ,44.19,-69.21,35000,2021-03-01T00:57:24,-69.344,44.845,45.7350755225828,46.2129629381079,,,
AAL9702 ,44.19,-69.21,35000,2021-03-01T00:57:26,-69.344,44.845,45.7350755225828,46.2129629381079,,,
AAL9702 ,44.19,-69.21,35000,2021-03-01T00:57:26,-69.344,44.845,45.7350755225828,46.2129629381079,,,
AAL9702 ,44.19,-69.21,35000,2021-03-01T00:57:27,-69.344,44.845,45.7350755225828,46.2129629381079,,,
AAL9702 ,44.19,-69.2,35000,2021-03-01T00:57:27,-69.344,44.845,45.8087797614179,46.285906210127,,,
AAL9702 ,44.19,-69.2,35000,2021-03-01T00:57:28,-69.344,44.845,45.8087797614179,46.285906210127,,,
AAL9702 ,44.21,-69.19,35000,2021-03-01T00:57:35,-69.344,44.845,44.5251722702285,45.0159058129025,,,
AAL9702 ,44.21,-69.18,34975,2021-03-01T00:57:39,-69.344,44.845,44.611728514231,45.1008246190958,,,
AAL9702 ,44.23,-69.16,35000,2021-03-01T00:57:46,-69.344,44.845,43.4478717625335,43.9506356172029,,,
AAL9702 ,44.23,-69.16,34975,2021-03-01T00:57:47,-69.344,44.845,43.4478717625335,43.9499217404144,,,
AAL9702 ,44.24,-69.14,34975,2021-03-01T00:57:52,-69.344,44.845,42.9916259354922,43.498942066127,,,
AAL9702 ,44.25,-69.14,34975,2021-03-01T00:57:55,-69.344,44.845,42.3199247649526,42.8351968876791,,,
AAL9702 ,44.25,-69.13,34975,2021-03-01T00:57:59,-69.344,44.845,42.4394943396985,42.9533321187575,,,
AAL9702 ,44.27,-69.11,35000,2021-03-01T00:58:08,-69.344,44.845,41.3652078714234,41.8929735481817,,,
AAL9702 ,44.29,-69.08,35000,2021-03-01T00:58:22,-69.344,44.845,40.4888055254879,41.0278464380396,,,
AAL9702 ,44.31,-69.06,34975,2021-03-01T00:58:31,-69.344,44.845,39.5191197796587,40.070424111232,,,
AAL9702 ,44.33,-69.03,34975,2021-03-01T00:58:40,-69.344,44.845,38.7927763260905,39.3542571443176,,,
AAL9702 ,44.34,-69.02,34975,2021-03-01T00:58:44,-69.344,44.845,38.3613072492298,38.9290117285912,,,
AAL9702 ,44.34,-69.02,34975,2021-03-01T00:58:45,-69.344,44.845,38.3613072492298,38.9290117285912,,,
AAL9702 ,44.34,-69.02,34975,2021-03-01T00:58:46,-69.344,44.845,38.3613072492298,38.9290117285912,,,
AAL9702 ,44.34,-69.02,34975,2021-03-01T00:58:47,-69.344,44.845,38.3613072492298,38.9290117285912,,,
AAL9702 ,44.34,-69.01,35000,2021-03-01T00:58:48,-69.344,44.845,38.5683670946024,39.133869611969,,,
AAL9702 ,44.35,-69.01,35000,2021-03-01T00:58:49,-69.344,44.845,37.9438250701768,38.518497782478,,,
AAL9702 ,44.35,-69.01,35000,2021-03-01T00:58:50,-69.344,44.845,37.9438250701768,38.518497782478,,,
AAL9702 ,44.35,-69.01,35000,2021-03-01T00:58:51,-69.344,44.845,37.9438250701768,38.518497782478,,,
AAL9702 ,44.35,-69.01,34975,2021-03-01T00:58:52,-69.344,44.845,37.9438250701768,38.517683227982,,,
AAL9702 ,44.36,-69,35000,2021-03-01T00:58:55,-69.344,44.845,37.5407931011243,38.1215419038109,,,
AAL9702 ,44.36,-69,34975,2021-03-01T00:58:56,-69.344,44.845,37.5407931011243,38.1207188672566,,,
AAL9702 ,44.36,-68.99,35000,2021-03-01T00:58:57,-69.344,44.845,37.7650994506853,38.3424509777705,,,
AAL9702 ,44.36,-68.99,35000,2021-03-01T00:58:57,-69.344,44.845,37.7650994506853,38.3424509777705,,,
AAL9702 ,44.36,-68.99,34975,2021-03-01T00:58:58,-69.344,44.845,37.7650994506853,38.3416326832223,,,
AAL9702 ,44.37,-68.98,35000,2021-03-01T00:59:01,-69.344,44.845,37.3857474629054,37.96886782382,,,
AAL9702 ,44.37,-68.98,35000,2021-03-01T00:59:02,-69.344,44.845,37.3857474629054,37.96886782382,,,
AAL9702 ,44.37,-68.98,35000,2021-03-01T00:59:03,-69.344,44.845,37.3857474629054,37.96886782382,,,
AAL9702 ,44.37,-68.98,35000,2021-03-01T00:59:04,-69.344,44.845,37.3857474629054,37.96886782382,,,
AAL9702 ,44.38,-68.98,35000,2021-03-01T00:59:04,-69.344,44.845,36.7799493582976,37.372523132129,,,
AAL9702 ,44.38,-68.97,34975,2021-03-01T00:59:05,-69.344,44.845,37.0218603381236,37.6097886618699,,,
AAL9702 ,44.38,-68.97,35000,2021-03-01T00:59:06,-69.344,44.845,37.0218603381236,37.6106228791563,,,
AAL9702 ,44.38,-68.97,35000,2021-03-01T00:59:08,-69.344,44.845,37.0218603381236,37.6106228791563,,,
AAL9702 ,44.38,-68.97,35000,2021-03-01T00:59:09,-69.344,44.845,37.0218603381236,37.6106228791563,,,
AAL9702 ,44.39,-68.96,34975,2021-03-01T00:59:10,-69.344,44.845,36.6738950100717,37.2673132316344,,,
AAL9702 ,44.39,-68.96,34975,2021-03-01T00:59:12,-69.344,44.845,36.6738950100717,37.2673132316344,,,
AAL9702 ,44.39,-68.95,35000,2021-03-01T00:59:14,-69.344,44.845,36.9295610607768,37.5197719956322,,,
AAL9702 ,44.4,-68.95,34975,2021-03-01T00:59:16,-69.344,44.845,36.3423053794804,36.9410506156822,,,
AAL9702 ,44.4,-68.95,34975,2021-03-01T00:59:17,-69.344,44.845,36.3423053794804,36.9410506156822,,,
AAL9702 ,44.4,-68.94,35000,2021-03-01T00:59:20,-69.344,44.845,36.6068505238162,37.2021815991429,,,
AAL9702 ,44.4,-68.94,34975,2021-03-01T00:59:20,-69.344,44.845,36.6068505238162,37.2013382228115,,,
AAL9702 ,44.41,-68.94,34975,2021-03-01T00:59:21,-69.344,44.845,36.0275401338463,36.6314306080296,,,
AAL9702 ,44.41,-68.94,34975,2021-03-01T00:59:21,-69.344,44.845,36.0275401338463,36.6314306080296,,,
AAL9702 ,44.41,-68.93,34975,2021-03-01T00:59:22,-69.344,44.845,36.3009953949395,36.9004109321076,,,
AAL9702 ,44.41,-68.93,34975,2021-03-01T00:59:23,-69.344,44.845,36.3009953949395,36.9004109321076,,,
AAL9702 ,44.41,-68.93,34975,2021-03-01T00:59:24,-69.344,44.845,36.3009953949395,36.9004109321076,,,
AAL9702 ,44.41,-68.93,34975,2021-03-01T00:59:25,-69.344,44.845,36.3009953949395,36.9004109321076,,,
AAL9702 ,44.41,-68.93,35000,2021-03-01T00:59:26,-69.344,44.845,36.3009953949395,36.9012611861167,,,
AAL9702 ,44.41,-68.93,34975,2021-03-01T00:59:26,-69.344,44.845,36.3009953949395,36.9004109321076,,,
AAL9702 ,44.42,-68.92,35000,2021-03-01T00:59:30,-69.344,44.845,36.0124216647949,36.6174183227814,,,
AAL9702 ,44.43,-68.91,35000,2021-03-01T00:59:32,-69.344,44.845,35.7415444202028,36.3510496135107,,,
AAL9702 ,44.43,-68.91,35000,2021-03-01T00:59:34,-69.344,44.845,35.7415444202028,36.3510496135107,,,
AAL9702 ,44.44,-68.9,35000,2021-03-01T00:59:38,-69.344,44.845,35.4887653560171,36.1025383727657,,,
AAL9702 ,44.44,-68.9,35000,2021-03-01T00:59:38,-69.344,44.845,35.4887653560171,36.1025383727657,,,
AAL9702 ,44.44,-68.89,35000,2021-03-01T00:59:40,-69.344,44.845,35.7932149674686,36.4018550100129,,,
AAL9702 ,44.44,-68.89,35000,2021-03-01T00:59:40,-69.344,44.845,35.7932149674686,36.4018550100129,,,
AAL9702 ,44.44,-68.89,35000,2021-03-01T00:59:41,-69.344,44.845,35.7932149674686,36.4018550100129,,,
AAL9702 ,44.45,-68.89,35000,2021-03-01T00:59:42,-69.344,44.845,35.2544702225472,35.8722522450856,,,
AAL9702 ,44.45,-68.88,35000,2021-03-01T00:59:44,-69.344,44.845,35.5676674250092,36.1801019417945,,,
AAL9702 ,44.45,-68.88,35000,2021-03-01T00:59:45,-69.344,44.845,35.5676674250092,36.1801019417945,,,
AAL9702 ,44.45,-68.88,35000,2021-03-01T00:59:46,-69.344,44.845,35.5676674250092,36.1801019417945,,,
AAL9702 ,44.46,-68.88,35000,2021-03-01T00:59:47,-69.344,44.845,35.0390262370111,35.6605407993279,,,
AAL9702 ,44.46,-68.87,35000,2021-03-01T00:59:50,-69.344,44.845,35.360910799195,35.9768651081665,,,
AAL9702 ,44.46,-68.87,35000,2021-03-01T00:59:50,-69.344,44.845,35.360910799195,35.9768651081665,,,
AAL9702 ,44.46,-68.87,35000,2021-03-01T00:59:51,-69.344,44.845,35.360910799195,35.9768651081665,,,
AAL9702 ,44.46,-68.86,35000,2021-03-01T00:59:52,-69.344,44.845,35.686661787376,36.297088588331,,,
AAL9702 ,44.46,-68.86,35000,2021-03-01T00:59:52,-69.344,44.845,35.686661787376,36.297088588331,,,
AAL9702 ,44.47,-68.86,35000,2021-03-01T00:59:53,-69.344,44.845,35.1732729022696,35.7924564275787,,,
AAL9702 ,44.47,-68.86,35000,2021-03-01T00:59:53,-69.344,44.845,35.1732729022696,35.7924564275787,,,
AAL9702 ,44.47,-68.86,35000,2021-03-01T00:59:54,-69.344,44.845,35.1732729022696,35.7924564275787,,,
AAL9702 ,44.47,-68.86,34975,2021-03-01T00:59:54,-69.344,44.845,35.1732729022696,35.7915798331468,,,
AAL9702 ,44.47,-68.86,35000,2021-03-01T00:59:55,-69.344,44.845,35.1732729022696,35.7924564275787,,,
AAL9702 ,44.47,-68.85,35000,2021-03-01T00:59:56,-69.344,44.845,35.5074928878102,36.120947684695,,,
AAL9702 ,44.47,-68.85,35000,2021-03-01T00:59:57,-69.344,44.845,35.5074928878102,36.120947684695,,,
AAL9702 ,44.47,-68.85,35000,2021-03-01T00:59:57,-69.344,44.845,35.5074928878102,36.120947684695,,,
AAL9702 ,44.48,-68.85,35000,2021-03-01T00:59:58,-69.344,44.845,35.0050576029362,35.6271647517377,,,
AAL9702 ,44.48,-68.85,35000,2021-03-01T00:59:59,-69.344,44.845,35.0050576029362,35.6271647517377,,,
AAL9702 ,44.48,-68.85,35000,2021-03-01T00:59:59,-69.344,44.845,35.0050576029362,35.6271647517377,,,
AAL9702 ,44.48,-68.85,35000,2021-03-01T01:00:00,-69.344,44.845,35.0050576029362,35.6271647517377,,,
AAL9702 ,44.48,-68.84,35000,2021-03-01T01:00:00,-69.344,44.845,35.3476438126638,35.9638253467221,,,
AAL9702 ,44.48,-68.84,35000,2021-03-01T01:00:01,-69.344,44.845,35.3476438126638,35.9638253467221,,,
AAL9702 ,44.48,-68.84,35000,2021-03-01T01:00:02,-69.344,44.845,35.3476438126638,35.9638253467221,,,
AAL9702 ,44.48,-68.84,34975,2021-03-01T01:00:03,-69.344,44.845,35.3476438126638,35.9629529293957,,,
AAL9702 ,44.49,-68.84,34975,2021-03-01T01:00:04,-69.344,44.845,34.8565425031347,35.4803694395622,,,
AAL9702 ,44.49,-68.83,34975,2021-03-01T01:00:05,-69.344,44.845,35.2073741511927,35.8250925318701,,,
AAL9702 ,44.49,-68.83,34975,2021-03-01T01:00:06,-69.344,44.845,35.2073741511927,35.8250925318701,,,
AAL9702 ,44.49,-68.83,34975,2021-03-01T01:00:07,-69.344,44.845,35.2073741511927,35.8250925318701,,,
AAL9702 ,44.49,-68.83,35000,2021-03-01T01:00:07,-69.344,44.845,35.2073741511927,35.8259683063089,,,
AAL9702 ,44.49,-68.83,34975,2021-03-01T01:00:08,-69.344,44.845,35.2073741511927,35.8250925318701,,,
AAL9702 ,44.49,-68.83,34975,2021-03-01T01:00:08,-69.344,44.845,35.2073741511927,35.8250925318701,,,
AAL9702 ,44.5,-68.83,34975,2021-03-01T01:00:09,-69.344,44.845,34.7279767392749,35.3540723071418,,,
AAL9702 ,44.5,-68.82,34975,2021-03-01T01:00:09,-69.344,44.845,35.0869151532537,35.7067175089872,,,
AAL9702 ,44.5,-68.82,34975,2021-03-01T01:00:10,-69.344,44.845,35.0869151532537,35.7067175089872,,,
AAL9702 ,44.5,-68.82,34975,2021-03-01T01:00:10,-69.344,44.845,35.0869151532537,35.7067175089872,,,
AAL9702 ,44.5,-68.82,34975,2021-03-01T01:00:11,-69.344,44.845,35.0869151532537,35.7067175089872,,,
AAL9702 ,44.5,-68.82,34975,2021-03-01T01:00:11,-69.344,44.845,35.0869151532537,35.7067175089872,,,
AAL9702 ,44.5,-68.82,35000,2021-03-01T01:00:12,-69.344,44.845,35.0869151532537,35.7075961867249,,,
AAL9702 ,44.5,-68.82,34975,2021-03-01T01:00:12,-69.344,44.845,35.0869151532537,35.7067175089872,,,
AAL9702 ,44.5,-68.82,35000,2021-03-01T01:00:12,-69.344,44.845,35.0869151532537,35.7075961867249,,,
AAL9702 ,44.5,-68.81,34975,2021-03-01T01:00:13,-69.344,44.845,35.449029492246,36.0626087830195,,,
AAL9702 ,44.5,-68.81,34975,2021-03-01T01:00:14,-69.344,44.845,35.449029492246,36.0626087830195,,,
AAL9702 ,44.51,-68.81,34975,2021-03-01T01:00:14,-69.344,44.845,34.9864678598622,35.6080186700153,,,
AAL9702 ,44.51,-68.81,34975,2021-03-01T01:00:14,-69.344,44.845,34.9864678598622,35.6080186700153,,,
AAL9702 ,44.51,-68.81,34975,2021-03-01T01:00:15,-69.344,44.845,34.9864678598622,35.6080186700153,,,
AAL9702 ,44.51,-68.81,34975,2021-03-01T01:00:15,-69.344,44.845,34.9864678598622,35.6080186700153,,,
AAL9702 ,44.51,-68.81,34975,2021-03-01T01:00:16,-69.344,44.845,34.9864678598622,35.6080186700153,,,
AAL9702 ,44.51,-68.81,35000,2021-03-01T01:00:17,-69.344,44.845,34.9864678598622,35.6088997832249,,,
AAL9702 ,44.51,-68.81,34975,2021-03-01T01:00:17,-69.344,44.845,34.9864678598622,35.6080186700153,,,
AAL9702 ,44.51,-68.8,34975,2021-03-01T01:00:18,-69.344,44.845,35.356376614021,35.9715363526146,,,
AAL9702 ,44.51,-68.8,35000,2021-03-01T01:00:19,-69.344,44.845,35.356376614021,35.9724085617723,,,
AAL9702 ,44.51,-68.8,34975,2021-03-01T01:00:19,-69.344,44.845,35.356376614021,35.9715363526146,,,
AAL9702 ,44.52,-68.8,34975,2021-03-01T01:00:20,-69.344,44.845,34.9062014367879,35.5291564639607,,,
AAL9702 ,44.52,-68.8,34975,2021-03-01T01:00:20,-69.344,44.845,34.9062014367879,35.5291564639607,,,
AAL9702 ,44.52,-68.8,34975,2021-03-01T01:00:21,-69.344,44.845,34.9062014367879,35.5291564639607,,,
AAL9702 ,44.52,-68.8,34975,2021-03-01T01:00:21,-69.344,44.845,34.9062014367879,35.5291564639607,,,
AAL9702 ,44.52,-68.8,34975,2021-03-01T01:00:21,-69.344,44.845,34.9062014367879,35.5291564639607,,,
AAL9702 ,44.52,-68.79,34975,2021-03-01T01:00:22,-69.344,44.845,35.2837288676575,35.9001334691301,,,
AAL9702 ,44.52,-68.79,34975,2021-03-01T01:00:22,-69.344,44.845,35.2837288676575,35.9001334691301,,,
AAL9702 ,44.52,-68.79,34975,2021-03-01T01:00:23,-69.344,44.845,35.2837288676575,35.9001334691301,,,
AAL9702 ,44.52,-68.79,35000,2021-03-01T01:00:23,-69.344,44.845,35.2837288676575,35.9010074130094,,,
AAL9702 ,44.52,-68.79,34975,2021-03-01T01:00:24,-69.344,44.845,35.2837288676575,35.9001334691301,,,
AAL9702 ,44.52,-68.79,34975,2021-03-01T01:00:24,-69.344,44.845,35.2837288676575,35.9001334691301,,,
AAL9702 ,44.53,-68.79,34975,2021-03-01T01:00:25,-69.344,44.845,34.8462517400118,35.4702596638827,,,
AAL9702 ,44.53,-68.79,34975,2021-03-01T01:00:25,-69.344,44.845,34.8462517400118,35.4702596638827,,,
AAL9702 ,44.53,-68.79,35000,2021-03-01T01:00:25,-69.344,44.845,34.8462517400118,35.4711441990649,,,
AAL9702 ,44.53,-68.78,34975,2021-03-01T01:00:26,-69.344,44.845,35.2312064446176,35.8485141650006,,,
AAL9702 ,44.53,-68.78,34975,2021-03-01T01:00:27,-69.344,44.845,35.2312064446176,35.8485141650006,,,
AAL9702 ,44.53,-68.78,34975,2021-03-01T01:00:27,-69.344,44.845,35.2312064446176,35.8485141650006,,,
AAL9702 ,44.53,-68.78,34975,2021-03-01T01:00:28,-69.344,44.845,35.2312064446176,35.8485141650006,,,
AAL9702 ,44.53,-68.78,35000,2021-03-01T01:00:28,-69.344,44.845,35.2312064446176,35.849389367266,,,
AAL9702 ,44.53,-68.78,34975,2021-03-01T01:00:28,-69.344,44.845,35.2312064446176,35.8485141650006,,,
AAL9702 ,44.53,-68.78,34975,2021-03-01T01:00:29,-69.344,44.845,35.2312064446176,35.8485141650006,,,
AAL9702 ,44.53,-68.78,34975,2021-03-01T01:00:29,-69.344,44.845,35.2312064446176,35.8485141650006,,,
AAL9702 ,44.53,-68.78,34975,2021-03-01T01:00:29,-69.344,44.845,35.2312064446176,35.8485141650006,,,
AAL9702 ,44.54,-68.77,34975,2021-03-01T01:00:30,-69.344,44.845,35.1988958694654,35.8167604722211,,,
AAL9702 ,44.54,-68.77,34975,2021-03-01T01:00:31,-69.344,44.845,35.1988958694654,35.8167604722211,,,
AAL9702 ,44.54,-68.77,34975,2021-03-01T01:00:31,-69.344,44.845,35.1988958694654,35.8167604722211,,,
AAL9702 ,44.54,-68.77,34975,2021-03-01T01:00:32,-69.344,44.845,35.1988958694654,35.8167604722211,,,
AAL9702 ,44.54,-68.77,34975,2021-03-01T01:00:32,-69.344,44.845,35.1988958694654,35.8167604722211,,,
AAL9702 ,44.54,-68.77,34975,2021-03-01T01:00:33,-69.344,44.845,35.1988958694654,35.8167604722211,,,
AAL9702 ,44.54,-68.77,34975,2021-03-01T01:00:33,-69.344,44.845,35.1988958694654,35.8167604722211,,,
AAL9702 ,44.54,-68.77,34975,2021-03-01T01:00:34,-69.344,44.845,35.1988958694654,35.8167604722211,,,
AAL9702 ,44.54,-68.77,34975,2021-03-01T01:00:34,-69.344,44.845,35.1988958694654,35.8167604722211,,,
AAL9702 ,44.54,-68.76,35000,2021-03-01T01:00:35,-69.344,44.845,35.5935284879244,36.2055255545789,,,
AAL9702 ,44.54,-68.76,34975,2021-03-01T01:00:35,-69.344,44.845,35.5935284879244,36.2046589614607,,,
AAL9702 ,44.55,-68.76,34975,2021-03-01T01:00:36,-69.344,44.845,35.1868492524736,35.8049217372597,,,
AAL9702 ,44.55,-68.76,35000,2021-03-01T01:00:36,-69.344,44.845,35.1868492524736,35.8057980050562,,,
AAL9702 ,44.55,-68.76,34975,2021-03-01T01:00:37,-69.344,44.845,35.1868492524736,35.8049217372597,,,
AAL9702 ,44.55,-68.76,34975,2021-03-01T01:00:37,-69.344,44.845,35.1868492524736,35.8049217372597,,,
AAL9702 ,44.55,-68.76,34975,2021-03-01T01:00:38,-69.344,44.845,35.1868492524736,35.8049217372597,,,
AAL9702 ,44.55,-68.76,35000,2021-03-01T01:00:38,-69.344,44.845,35.1868492524736,35.8057980050562,,,
AAL9702 ,44.55,-68.75,35000,2021-03-01T01:00:39,-69.344,44.845,35.5883262577863,36.200411272432,,,
AAL9702 ,44.55,-68.75,34975,2021-03-01T01:00:40,-69.344,44.845,35.5883262577863,36.1995445568812,,,
AAL9702 ,44.55,-68.75,35000,2021-03-01T01:00:40,-69.344,44.845,35.5883262577863,36.200411272432,,,
AAL9702 ,44.56,-68.75,35000,2021-03-01T01:00:41,-69.344,44.845,35.1950838332522,35.8138902730802,,,
AAL9702 ,44.56,-68.75,34975,2021-03-01T01:00:41,-69.344,44.845,35.1950838332522,35.8130142032842,,,
AAL9702 ,44.56,-68.75,35000,2021-03-01T01:00:41,-69.344,44.845,35.1950838332522,35.8138902730802,,,
AAL9702 ,44.56,-68.75,34975,2021-03-01T01:00:42,-69.344,44.845,35.1950838332522,35.8130142032842,,,
AAL9702 ,44.56,-68.75,35000,2021-03-01T01:00:42,-69.344,44.845,35.1950838332522,35.8138902730802,,,
AAL9702 ,44.56,-68.74,34975,2021-03-01T01:00:42,-69.344,44.845,35.603173597297,36.2141413054936,,,
AAL9702 ,44.56,-68.74,34975,2021-03-01T01:00:44,-69.344,44.845,35.603173597297,36.2141413054936,,,
AAL9702 ,44.56,-68.74,34975,2021-03-01T01:00:44,-69.344,44.845,35.603173597297,36.2141413054936,,,
AAL9702 ,44.56,-68.74,35000,2021-03-01T01:00:45,-69.344,44.845,35.603173597297,36.2150076717078,,,
AAL9702 ,44.56,-68.74,34975,2021-03-01T01:00:46,-69.344,44.845,35.603173597297,36.2141413054936,,,
AAL9702 ,44.57,-68.74,35000,2021-03-01T01:00:46,-69.344,44.845,35.2235818210939,35.8418962496389,,,
AAL9702 ,44.57,-68.74,35000,2021-03-01T01:00:47,-69.344,44.845,35.2235818210939,35.8418962496389,,,
AAL9702 ,44.57,-68.74,35000,2021-03-01T01:00:47,-69.344,44.845,35.2235818210939,35.8418962496389,,,
AAL9702 ,44.57,-68.73,35000,2021-03-01T01:00:47,-69.344,44.845,35.6380419219455,36.2492874756584,,,
AAL9702 ,44.57,-68.73,35000,2021-03-01T01:00:49,-69.344,44.845,35.6380419219455,36.2492874756584,,,
AAL9702 ,44.57,-68.73,35000,2021-03-01T01:00:49,-69.344,44.845,35.6380419219455,36.2492874756584,,,
AAL9702 ,44.57,-68.73,35000,2021-03-01T01:00:50,-69.344,44.845,35.6380419219455,36.2492874756584,,,
AAL9702 ,44.57,-68.73,35000,2021-03-01T01:00:50,-69.344,44.845,35.6380419219455,36.2492874756584,,,
AAL9702 ,44.57,-68.73,35000,2021-03-01T01:00:51,-69.344,44.845,35.6380419219455,36.2492874756584,,,
AAL9702 ,44.57,-68.73,35000,2021-03-01T01:00:51,-69.344,44.845,35.6380419219455,36.2492874756584,,,
AAL9702 ,44.58,-68.72,34975,2021-03-01T01:00:52,-69.344,44.845,35.6928690351498,36.3023272016457,,,
AAL9702 ,44.58,-68.72,35000,2021-03-01T01:00:53,-69.344,44.845,35.6928690351498,36.3031914633265,,,
AAL9702 ,44.58,-68.72,35000,2021-03-01T01:00:53,-69.344,44.845,35.6928690351498,36.3031914633265,,,
AAL9702 ,44.58,-68.72,34975,2021-03-01T01:00:54,-69.344,44.845,35.6928690351498,36.3023272016457,,,
AAL9702 ,44.58,-68.72,35000,2021-03-01T01:00:54,-69.344,44.845,35.6928690351498,36.3031914633265,,,
AAL9702 ,44.58,-68.72,35000,2021-03-01T01:00:54,-69.344,44.845,35.6928690351498,36.3031914633265,,,
AAL9702 ,44.58,-68.72,35000,2021-03-01T01:00:55,-69.344,44.845,35.6928690351498,36.3031914633265,,,
AAL9702 ,44.58,-68.71,35000,2021-03-01T01:00:56,-69.344,44.845,36.11522507416,36.7185279201089,,,
AAL9702 ,44.58,-68.71,35000,2021-03-01T01:00:56,-69.344,44.845,36.11522507416,36.7185279201089,,,
AAL9702 ,44.59,-68.71,35000,2021-03-01T01:00:57,-69.344,44.845,35.7675596394062,36.3766289397611,,,
AAL9702 ,44.59,-68.71,35000,2021-03-01T01:00:58,-69.344,44.845,35.7675596394062,36.3766289397611,,,
AAL9702 ,44.59,-68.71,35000,2021-03-01T01:00:58,-69.344,44.845,35.7675596394062,36.3766289397611,,,
AAL9702 ,44.59,-68.71,35000,2021-03-01T01:00:58,-69.344,44.845,35.7675596394062,36.3766289397611,,,
